id,related_id,slug,title,presenterDisplayName
501462,1401,donald_sadoway_the_missing_link_to_renewable_energy,The missing link to renewable energy,Donald Sadoway
501462,1754,alex_laskey_how_behavioral_science_can_lower_your_energy_bill,How behavioral science can lower your energy bill,Alex Laskey
501462,1434,amory_lovins_a_40_year_plan_for_energy,A 40-year plan for energy,Amory Lovins
501459,68921,mehret_mandefro_how_a_strong_creative_industry_helps_economies_thrive,How a strong creative industry helps economies thrive,Mehret Mandefro
501459,92223,jonathan_smith_do_tax_cuts_stimulate_the_economy,Do tax cuts stimulate the economy?,Jonathan Smith
501459,69869,ajay_banga_financial_inclusion_the_digital_divide_and_other_thoughts_on_the_future_of_money,"Financial inclusion, the digital divide and other thoughts on the future of money",Ajay Banga
501459,2013,stephen_burt_why_people_need_poetry,Why people need poetry,Stephen Burt
501459,45537,ilan_stavans_romance_and_revolution_the_poetry_of_pablo_neruda,Romance and revolution: The poetry of Pablo Neruda,Ilan Stavans
501459,1398,billy_collins_everyday_moments_caught_in_time,"Everyday moments, caught in time",Billy Collins
503734,65045,shari_davis_what_if_you_could_help_decide_how_the_government_spends_public_funds,What if you could help decide how the government spends public funds?,Shari Davis
503734,40727,eric_liu_how_to_revive_your_belief_in_democracy,How to revive your belief in democracy,Eric Liu
503734,91497,tiana_epps_johnson_an_election_redesign_to_restore_trust_in_us_democracy,An election redesign to restore trust in US democracy,Tiana Epps-Johnson
504981,74478,brian_a_pavlac_a_brief_history_of_the_devil,A brief history of the devil,Brian A. Pavlac
504981,23980,amanda_mattes_kabuki_the_people_s_dramatic_art,Kabuki: The people's dramatic art,Amanda Mattes
504981,39512,silvia_moreno_garcia_titan_of_terror_the_dark_imagination_of_h_p_lovecraft,Titan of terror: The dark imagination of H.P. Lovecraft,Silvia Moreno-García
505496,114533,eliezer_yudkowsky_will_superintelligent_ai_end_the_world,Will superintelligent AI end the world?,Eliezer Yudkowsky
505496,115885,eileen_isagon_skyers_in_the_age_of_ai_art_what_can_originality_look_like,"In the age of AI art, what can originality look like?",Eileen Isagon Skyers
505496,110653,sal_khan_how_ai_could_save_not_destroy_education,How AI could save (not destroy) education,Sal Khan
505496,2841,tom_gruber_how_ai_can_enhance_our_memory_work_and_social_lives,"How AI can enhance our memory, work and social lives",Tom Gruber
505496,17851,max_tegmark_how_to_get_empowered_not_overpowered_by_ai,"How to get empowered, not overpowered, by AI",Max Tegmark
505496,2645,kevin_kelly_how_ai_can_bring_on_a_second_industrial_revolution,How AI can bring on a second Industrial Revolution,Kevin Kelly
505753,119479,stephen_wolfram_how_to_think_computationally_about_ai_the_universe_and_everything," How to think computationally about AI, the universe and everything",Stephen Wolfram
505753,17851,max_tegmark_how_to_get_empowered_not_overpowered_by_ai,"How to get empowered, not overpowered, by AI",Max Tegmark
505753,111748,nita_farahany_your_right_to_mental_privacy_in_the_age_of_brain_sensing_tech,Your right to mental privacy in the age of brain-sensing tech,Nita Farahany
505753,2841,tom_gruber_how_ai_can_enhance_our_memory_work_and_social_lives,"How AI can enhance our memory, work and social lives",Tom Gruber
505753,2645,kevin_kelly_how_ai_can_bring_on_a_second_industrial_revolution,How AI can bring on a second Industrial Revolution,Kevin Kelly
505753,20368,kai_fu_lee_how_ai_can_save_our_humanity,How AI can save our humanity,Kai-Fu Lee
505648,843,stephen_wolfram_computing_a_theory_of_all_knowledge,Computing a theory of all knowledge,Stephen Wolfram
505648,110502,yejin_choi_why_ai_is_incredibly_smart_and_shockingly_stupid,Why AI is incredibly smart and shockingly stupid,Yejin Choi
505648,114533,eliezer_yudkowsky_will_superintelligent_ai_end_the_world,Will superintelligent AI end the world?,Eliezer Yudkowsky
505648,2841,tom_gruber_how_ai_can_enhance_our_memory_work_and_social_lives,"How AI can enhance our memory, work and social lives",Tom Gruber
505648,1922,alex_wissner_gross_a_new_equation_for_intelligence,A new equation for intelligence,Alex Wissner-Gross
505648,17851,max_tegmark_how_to_get_empowered_not_overpowered_by_ai,"How to get empowered, not overpowered, by AI",Max Tegmark
505744,14608,diane_wolk_rogers_a_parkland_teacher_s_homework_for_us_all,A Parkland teacher's homework for us all,Diane Wolk-Rogers
505744,2472,dan_gross_why_gun_violence_can_t_be_our_new_normal,Why gun violence can't be our new normal,Dan Gross
505744,41656,brendan_constantine_the_opposites_game,The Opposites Game,Brendan Constantine
505744,1654,leslie_morgan_steiner_why_domestic_violence_victims_don_t_leave,Why domestic violence victims don't leave,Leslie Morgan Steiner
505744,1342,peter_van_uhm_why_i_chose_a_gun,Why I chose a gun,Peter van Uhm
505744,1542,scilla_elworthy_fighting_with_nonviolence,Fighting with nonviolence,Scilla Elworthy
504970,91334,christopher_m_moreman_the_dark_history_of_zombies,The dark history of zombies,Christopher M. Moreman
504970,42088,brian_a_pavlac_ugly_history_witch_hunts,Ugly History: Witch Hunts,Brian A. Pavlac
504970,74478,brian_a_pavlac_a_brief_history_of_the_devil,A brief history of the devil,Brian A. Pavlac
501912,2585,david_burkus_why_you_should_know_how_much_your_coworkers_get_paid,Why you should know how much your coworkers get paid,David Burkus
501912,109966,azim_shariff_does_working_hard_really_make_you_a_good_person,Does working hard really make you a good person?,Azim Shariff
501912,13517,amy_edmondson_how_to_turn_a_group_of_strangers_into_a_team,How to turn a group of strangers into a team,Amy Edmondson
501912,1837,michael_porter_the_case_for_letting_business_solve_social_problems,The case for letting business solve social problems,Michael Porter
501912,572,richard_st_john_success_is_a_continuous_journey,Success is a continuous journey,Richard St. John
501912,2272,bill_gross_the_single_biggest_reason_why_start_ups_succeed,The single biggest reason why start-ups succeed,Bill Gross
505477,2801,anne_lamott_12_truths_i_learned_from_life_and_writing,12 truths I learned from life and writing,Anne Lamott
505477,116646,melissa_villasenor_how_i_found_myself_by_impersonating_other_people,How I found myself — by impersonating other people,Melissa Villaseñor
505477,98275,pardis_parker_i_m_terrified_of_wanting_to_be_a_billionaire,I'm terrified of wanting to be a billionaire,Pardis Parker
505477,934,jamil_abu_wardeh_the_axis_of_evil_middle_east_comedy_tour,The Axis of Evil Middle East Comedy Tour,Jamil Abu-Wardeh
505477,1365,chris_bliss_comedy_is_translation,Comedy is translation,Chris Bliss
505477,2521,negin_farsad_a_highly_scientific_taxonomy_of_haters,A highly scientific taxonomy of haters,Negin Farsad
501887,110653,sal_khan_how_ai_could_save_not_destroy_education,How AI could save (not destroy) education,Sal Khan
501887,114534,karen_bakker_could_an_orca_give_a_ted_talk,Could an orca give a TED Talk?,Karen Bakker
501887,107970,kris_alexander_how_video_games_can_level_up_the_way_you_learn,How video games can level up the way you learn,Kris Alexander
501887,1066,johanna_blakley_social_media_and_the_end_of_gender,Social media and the end of gender,Johanna Blakley
501887,255,hector_ruiz_the_thinking_behind_50x15,The thinking behind 50x15,Hector Ruiz
501887,175,sugata_mitra_kids_can_teach_themselves,Kids can teach themselves,Sugata Mitra
503774,91066,iseult_gillespie_the_myth_of_hades_and_persephone,The myth of Hades and Persephone,Iseult Gillespie
503774,27674,alex_gendler_the_myth_of_sisyphus,The myth of Sisyphus,Alex Gendler
503774,21650,alex_gendler_the_myth_of_hercules,The myth of Hercules,Alex Gendler
504947,118893,payton_m_wilkins_unions_for_climate_action,Unions for climate action!,Payton M. Wilkins
504947,89893,fariel_salahuddin_goats_blockchain_and_the_future_of_money,"Goats, blockchain and the future of money",Fariel Salahuddin
504947,99754,george_monbiot_can_we_feed_ourselves_without_devouring_the_planet,Can we feed ourselves without devouring the planet?,George Monbiot
504947,1412,jonathan_foley_the_other_inconvenient_truth,The other inconvenient truth,Jonathan Foley
504947,1016,birke_baehr_what_s_wrong_with_our_food_system,What's wrong with our food system,Birke Baehr
504947,46536,mohammad_modarres_why_you_should_shop_at_your_local_farmers_market,Why you should shop at your local farmers market,Mohammad Modarres
498684,117220,alex_soojung_kim_pang_how_rest_can_make_you_better_at_your_job,How rest can make you better at your job,Alex Soojung-Kim Pang
498684,117217,shahar_erez_how_to_build_a_freelance_career_that_works_for_you,How to build a freelance career that works for you,Shahar Erez
498684,117214,mark_t_rivera_3_ways_to_better_connect_with_your_coworkers,3 ways to better connect with your coworkers,Mark T. Rivera
498684,1675,bruce_feiler_agile_programming_for_your_family,Agile programming -- for your family,Bruce Feiler
498684,1943,anne_marie_slaughter_can_we_all_have_it_all,"Can we all ""have it all""?",Anne-Marie Slaughter
498684,1877,jared_diamond_how_societies_can_grow_old_better,How societies can grow old better,Jared Diamond
504995,89707,ian_bremmer_war_in_ukraine_and_what_it_means_for_the_world_order,War in Ukraine — and what it means for the world order,Ian Bremmer
504995,2683,aala_el_khani_what_it_s_like_to_be_a_parent_in_a_war_zone,What it's like to be a parent in a war zone,Aala El-Khani
504995,18394,essam_daod_how_we_can_bring_mental_health_support_to_refugees,How we can bring mental health support to refugees,Essam Daod
504995,395,samantha_power_a_complicated_hero_in_the_war_on_dictatorship,A complicated hero in the war on dictatorship,Samantha Power
504995,1595,rory_stewart_why_democracy_matters,Why democracy matters,Rory Stewart
504995,1084,wadah_khanfar_a_historic_moment_in_the_arab_world,A historic moment in the Arab world,Wadah Khanfar
493566,2278,sarah_jones_one_woman_five_characters_and_a_sex_lesson_from_the_future,"One woman, five characters, and a sex lesson from the future",Sarah Jones
493566,118552,krista_tippett_3_practices_for_wisdom_and_wholeness,3 practices for wisdom and wholeness,Krista Tippett
493566,111094,taylor_cassidy_why_real_change_is_about_more_than_just_going_viral,Why real change is about more than just going viral,Taylor Cassidy
493566,1066,johanna_blakley_social_media_and_the_end_of_gender,Social media and the end of gender,Johanna Blakley
493566,23980,amanda_mattes_kabuki_the_people_s_dramatic_art,Kabuki: The people's dramatic art,Amanda Mattes
493566,1351,sheikha_al_mayassa_globalizing_the_local_localizing_the_global,"Globalizing the local, localizing the global",Sheikha Al Mayassa
504243,99425,ted_ed_why_you_procrastinate_even_when_it_feels_bad,Why you procrastinate even when it feels bad,TED-Ed
504243,118768,ted_ed_3_tips_on_how_to_study_effectively,3 tips on how to study effectively, TED-Ed
504243,24447,annie_bosler_and_don_greene_how_to_practice_effectively_for_just_about_anything,How to practice effectively...for just about anything,Annie Bosler and Don Greene
501910,88135,katherine_maher_what_wikipedia_teaches_us_about_balancing_truth_and_beliefs,What Wikipedia teaches us about balancing truth and beliefs,Katherine Maher
501910,37,jimmy_wales_the_birth_of_wikipedia,The birth of Wikipedia,Jimmy Wales
501910,68727,qiuqing_tai_tiktok_instagram_snapchat_and_the_rise_of_bite_sized_content,"TikTok, Instagram, Snapchat -- and the rise of bite-sized content",Qiuqing Tai
501910,640,jonathan_zittrain_the_web_as_random_acts_of_kindness,The Web as random acts of kindness,Jonathan Zittrain
501910,247,yochai_benkler_the_new_open_source_economics,The new open-source economics,Yochai Benkler
501910,1436,gary_kovacs_tracking_our_online_trackers,Tracking our online trackers,Gary Kovacs
504936,12356,worklife_with_adam_grant_the_daily_show_s_secret_to_creativity,The Daily Show's secret to creativity,WorkLife with Adam Grant
504936,64427,far_flung_with_saleem_reshamwala_mantua_townshi_p_jul_2020,Mantua Townshi‪p‬,Far Flung with Saleem Reshamwala
504936,73599,how_to_be_a_better_human_how_to_challenge_conventional_wisdom_and_change_any_industry,How to challenge conventional wisdom -- and change any industry,How to Be a Better Human
504093,117938,hannah_ritchie_are_we_the_last_generation_or_the_first_sustainable_one,Are we the last generation — or the first sustainable one?,Hannah Ritchie
504093,92282,margaret_levi_how_labor_unions_shape_society,How labor unions shape society,Margaret Levi
504093,117583,al_roker_an_extreme_weather_report_from_america_s_weatherman,An extreme weather report from America's weatherman,Al Roker
504093,1380,james_hansen_why_i_must_speak_out_about_climate_change,Why I must speak out about climate change,James Hansen
504093,243,al_gore_new_thinking_on_the_climate_crisis,New thinking on the climate crisis,Al Gore
504093,128,john_doerr_salvation_and_profit_in_greentech,Salvation (and profit) in greentech,John Doerr
502313,115659,george_zaidan_why_your_phone_battery_gets_worse_over_time,Why your phone battery gets worse over time,George Zaidan
502313,118317,carolyn_beans_what_would_happen_if_everyone_stopped_eating_meat_tomorrow,What would happen if everyone stopped eating meat tomorrow? ,Carolyn Beans
502313,116828,shannon_odell_this_is_what_happens_when_you_hit_the_gas,This is what happens when you hit the gas,Shannon Odell
498687,117217,shahar_erez_how_to_build_a_freelance_career_that_works_for_you,How to build a freelance career that works for you,Shahar Erez
498687,117214,mark_t_rivera_3_ways_to_better_connect_with_your_coworkers,3 ways to better connect with your coworkers,Mark T. Rivera
498687,117215,michelle_r_weise_4_tips_to_future_proof_your_career,4 tips to future-proof your career,Michelle R. Weise
498687,24026,richard_e_cytowic_what_percentage_of_your_brain_do_you_use,What percentage of your brain do you use?,Richard E. Cytowic
498687,1563,sarah_jayne_blakemore_the_mysterious_workings_of_the_adolescent_brain,The mysterious workings of the adolescent brain,Sarah-Jayne Blakemore
498687,630,rebecca_saxe_how_we_read_each_other_s_minds,How we read each other's minds,Rebecca Saxe
504439,2785,rutger_bregman_poverty_isn_t_a_lack_of_character_it_s_a_lack_of_cash,Poverty isn't a lack of character; it's a lack of cash,Rutger Bregman
504439,85588,ann_helen_bay_why_is_it_so_hard_to_escape_poverty,Why is it so hard to escape poverty?,Ann-Helén Bay
504439,2328,mia_birdsong_the_story_we_tell_about_poverty_isn_t_true,The story we tell about poverty isn't true,Mia Birdsong
504439,494,jacqueline_novogratz_an_escape_from_poverty,An escape from poverty,Jacqueline Novogratz
504439,2101,thomas_piketty_new_thoughts_on_capital_in_the_twenty_first_century,New thoughts on capital in the twenty-first century,Thomas Piketty
504439,1791,chrystia_freeland_the_rise_of_the_new_global_super_rich,The rise of the new global super-rich,Chrystia Freeland
504391,110456,nadya_tolokonnikova_pussy_riot_s_powerful_message_to_vladimir_putin,Pussy Riot's powerful message to Vladimir Putin,Nadya Tolokonnikova
504391,68457,sviatlana_tsikhanouskaya_how_to_be_fearless_in_the_face_of_authoritarianism,How to be fearless in the face of authoritarianism,Sviatlana Tsikhanouskaya
504391,90887,garry_kasparov_stand_with_ukraine_in_the_fight_against_evil,Stand with Ukraine in the fight against evil,Garry Kasparov
504391,1765,george_papandreou_imagine_a_european_democracy_without_borders,Imagine a European democracy without borders,George Papandreou
504391,1595,rory_stewart_why_democracy_matters,Why democracy matters,Rory Stewart
504391,1188,rebecca_mackinnon_let_s_take_back_the_internet,Let's take back the Internet!,Rebecca MacKinnon
502951,43362,sarah_kay_a_bird_made_of_birds,"""A Bird Made of Birds""",Sarah Kay
502951,1293,sarah_kay_how_many_lives_can_you_live,How many lives can you live?,Sarah Kay
502951,1100,sarah_kay_if_i_should_have_a_daughter,If I should have a daughter ...,Sarah Kay
502951,2013,stephen_burt_why_people_need_poetry,Why people need poetry,Stephen Burt
502951,1398,billy_collins_everyday_moments_caught_in_time,"Everyday moments, caught in time",Billy Collins
502951,2411,oscar_schwartz_can_a_computer_write_poetry,Can a computer write poetry?,Oscar Schwartz
503689,99425,ted_ed_why_you_procrastinate_even_when_it_feels_bad,Why you procrastinate even when it feels bad,TED-Ed
503689,115658,ted_ed_how_to_enter_flow_state,How to enter flow state,TED-Ed
503689,104637,ted_ed_how_to_manage_your_emotions,How to manage your emotions, TED-Ed
503333,46383,asmeret_asefaw_berhe_a_climate_change_solution_that_s_right_under_our_feet,A climate change solution that's right under our feet,Asmeret Asefaw Berhe
503333,115480,simon_stiell_climate_action_is_on_the_cusp_of_exponential_growth,Climate action is on the cusp of exponential growth,Simon Stiell
503333,117489,rebecca_collyer_how_to_supercharge_renewables_and_energize_the_world,How to supercharge renewables and energize the world,Rebecca Collyer
503333,192,david_keith_a_critical_look_at_geoengineering_against_climate_change,A critical look at geoengineering against climate change,David Keith
503333,1380,james_hansen_why_i_must_speak_out_about_climate_change,Why I must speak out about climate change,James Hansen
503333,243,al_gore_new_thinking_on_the_climate_crisis,New thinking on the climate crisis,Al Gore
501907,118136,jennifer_d_sciubba_the_truth_about_human_population_decline,The truth about human population decline,Jennifer D. Sciubba
501907,53088,carl_honore_why_we_should_embrace_aging_as_an_adventure,Why we should embrace aging as an adventure,Carl Honoré
501907,82946,li_huei_tsai_could_we_treat_alzheimer_s_with_light_and_sound,Could we treat Alzheimer's with light and sound?,Li-Huei Tsai
501907,1877,jared_diamond_how_societies_can_grow_old_better,How societies can grow old better,Jared Diamond
501907,39,aubrey_de_grey_a_roadmap_to_end_aging,A roadmap to end aging,Aubrey de Grey
501907,44,nick_bostrom_a_philosophical_quest_for_our_biggest_problems,A philosophical quest for our biggest problems,Nick Bostrom
499006,117175,mariela_pajuelo_and_javier_antonio_quinones_the_one_thing_stopping_jellyfish_from_taking_over,The one thing stopping jellyfish from taking over,Mariela Pajuelo and Javier Antonio Quinones
499006,83180,luka_seamus_wright_the_wild_sex_lives_of_marine_creatures,The wild sex lives of marine creatures,Luka Seamus Wright
499006,75337,grantly_galland_and_raiana_mckinney_meet_the_bluefin_tuna_the_toughest_fish_in_the_sea,"Meet the bluefin tuna, the toughest fish in the sea",Grantly Galland and Raiana McKinney
502943,111749,alua_arthur_why_thinking_about_death_helps_you_live_a_better_life,Why thinking about death helps you live a better life,Alua Arthur
502943,115477,maya_shankar_why_change_is_so_scary_and_how_to_unlock_its_potential,Why change is so scary — and how to unlock its potential,Maya Shankar
502943,84765,sister_true_dedication_3_questions_to_build_resilience_and_change_the_world,3 questions to build resilience -- and change the world,Sister True Dedication
502943,1374,paul_gilding_the_earth_is_full,The Earth is full,Paul Gilding
502943,972,tim_jackson_an_economic_reality_check,An economic reality check,Tim Jackson
502943,625,geoff_mulgan_post_crash_investing_in_a_better_world,"Post-crash, investing in a better world",Geoff Mulgan
504097,120983,ian_bremmer_when_biden_met_xi_and_what_s_going_on_with_the_us_and_china,When Biden met Xi (and what's going on with the US and China),Ian Bremmer
504097,112608,ian_bremmer_the_next_global_superpower_isn_t_who_you_think,The next global superpower isn't who you think,Ian Bremmer
504097,113936,alexandr_wang_war_ai_and_the_new_global_arms_race,"War, AI and the new global arms race",Alexandr Wang
504097,1003,stefan_wolff_the_path_to_ending_ethnic_conflicts,The path to ending ethnic conflicts,Stefan Wolff
504097,84,james_nachtwey_my_wish_let_my_photographs_bear_witness,My wish: Let my photographs bear witness,James Nachtwey
504097,1839,trita_parsi_iran_and_israel_peace_is_possible,Iran and Israel: Peace is possible,Trita Parsi
498672,117217,shahar_erez_how_to_build_a_freelance_career_that_works_for_you,How to build a freelance career that works for you,Shahar Erez
498672,117215,michelle_r_weise_4_tips_to_future_proof_your_career,4 tips to future-proof your career,Michelle R. Weise
498672,117218,mar_hershenson_the_secret_to_successfully_pitching_an_idea,The secret to successfully pitching an idea,Mar Hershenson
498672,1837,michael_porter_the_case_for_letting_business_solve_social_problems,The case for letting business solve social problems,Michael Porter
498672,2055,nick_hanauer_beware_fellow_plutocrats_the_pitchforks_are_coming,"Beware, fellow plutocrats, the pitchforks are coming",Nick Hanauer
498672,625,geoff_mulgan_post_crash_investing_in_a_better_world,"Post-crash, investing in a better world",Geoff Mulgan
501336,117417,sarah_aviram_does_more_freedom_at_work_mean_more_fulfillment_sep_2023,Does more freedom at work mean more fulfillment?,Sarah Aviram
501336,117213,gorick_ng_how_to_succeed_in_your_new_job,How to succeed in your new job,Gorick Ng
501336,116751,bob_wiltfong_how_to_take_the_bs_out_of_business_speak_sep_2023,How to take the BS out of business speak,Bob Wiltfong
501336,75,sasa_vucinic_why_we_should_invest_in_a_free_press,Why we should invest in a free press,Sasa Vucinic
501336,2099,susan_colantuono_the_career_advice_you_probably_didn_t_get,The career advice you probably didn’t get,Susan Colantuono
501336,1930,roselinde_torres_what_it_takes_to_be_a_great_leader,What it takes to be a great leader,Roselinde Torres
501877,15537,kate_raworth_a_healthy_economy_should_be_designed_to_thrive_not_grow,"A healthy economy should be designed to thrive, not grow",Kate Raworth
501877,117687,josephine_philips_the_simple_solution_to_fast_fashion,The simple solution to fast fashion,Josephine Philips
501877,95708,dan_widmaier_the_future_of_fashion_made_from_mushrooms,The future of fashion -- made from mushrooms,Dan Widmaier
501877,866,johanna_blakley_lessons_from_fashion_s_free_culture,Lessons from fashion's free culture,Johanna Blakley
501877,7394,mindy_scheier_how_adaptive_clothing_empowers_people_with_disabilities,How adaptive clothing empowers people with disabilities,Mindy Scheier
501877,10193,amit_kalra_3_creative_ways_to_fix_fashion_s_waste_problem,3 creative ways to fix fashion's waste problem,Amit Kalra
503766,154,euvin_naidoo_why_invest_in_africa,Why invest in Africa,Euvin Naidoo
503766,2752,alex_gendler_why_elephants_never_forget,Why elephants never forget,Alex Gendler
503766,1890,boyd_varty_what_i_learned_from_nelson_mandela,What I learned from Nelson Mandela,Boyd Varty
503766,151,george_ayittey_africa_s_cheetahs_versus_hippos,Africa's cheetahs versus hippos,George Ayittey
503766,168,zeresenay_alemseged_the_search_for_humanity_s_roots,The search for humanity's roots,Zeresenay Alemseged
503766,232,neil_turok_my_wish_find_the_next_einstein_in_africa,My wish: Find the next Einstein in Africa,Neil Turok
502310,112485,carolyn_beans_food_expiration_dates_don_t_mean_what_you_think,Food expiration dates don't mean what you think,Carolyn Beans
502310,116754,carolyn_beans_is_plant_based_meat_actually_better_for_you,Is plant-based meat actually better for you?,Carolyn Beans
502310,116828,shannon_odell_this_is_what_happens_when_you_hit_the_gas,This is what happens when you hit the gas,Shannon Odell
500942,117720,natalie_cargill_how_to_solve_the_world_s_biggest_problems,How to solve the world's biggest problems,Natalie Cargill
500942,110653,sal_khan_how_ai_could_save_not_destroy_education,How AI could save (not destroy) education,Sal Khan
500942,2806,jim_yong_kim_doesn_t_everyone_deserve_a_chance_at_a_good_life,Doesn't everyone deserve a chance at a good life?,Jim Yong Kim
500942,1837,michael_porter_the_case_for_letting_business_solve_social_problems,The case for letting business solve social problems,Michael Porter
500942,983,jessica_jackley_poverty_money_and_love,"Poverty, money -- and love",Jessica Jackley
500942,585,katherine_fulton_you_are_the_future_of_philanthropy,You are the future of philanthropy,Katherine Fulton
496970,73594,ted_business_should_we_cry_at_work,Should we cry at work?,TED Business
496970,12356,worklife_with_adam_grant_the_daily_show_s_secret_to_creativity,The Daily Show's secret to creativity,WorkLife with Adam Grant
496970,71182,ted_business_how_we_can_actually_pay_people_enough_with_paypal_ceo_dan_schulman,How we can actually pay people enough -- with Paypal CEO Dan Schulman,TED Business
503433,38077,worklife_with_adam_grant_the_office_without_a_holes,The office without a**holes,WorkLife with Adam Grant
503433,12356,worklife_with_adam_grant_the_daily_show_s_secret_to_creativity,The Daily Show's secret to creativity,WorkLife with Adam Grant
503433,60589,worklife_with_adam_grant_the_real_reason_you_procrastinate,The real reason you procrastinate,WorkLife with Adam Grant
500922,115776,misan_harriman_the_power_of_an_image_and_the_mind_behind_it,The power of an image — and the mind behind it,Misan Harriman
500922,110687,wangechi_mutu_the_timeless_ancient_language_of_art,"The timeless, ancient language of art",Wangechi Mutu
500922,2826,titus_kaphar_can_art_amend_history,Can art amend history?,Titus Kaphar
500922,831,thelma_golden_how_art_gives_shape_to_cultural_change,How art gives shape to cultural change,Thelma Golden
500922,1169,shea_hembrey_how_i_became_100_artists,How I became 100 artists,Shea Hembrey
500922,1747,phil_hansen_embrace_the_shake,Embrace the shake,Phil Hansen
501332,90685,alex_worsnip_ethical_dilemma_who_should_you_believe,Ethical dilemma: Who should you believe?,Alex Worsnip
501332,92791,sarah_stroud_ethical_dilemma_would_you_lie,Ethical dilemma: Would you lie?,Sarah Stroud
501332,65355,george_siedel_and_christine_ladwig_ethical_dilemma_the_burger_murders,Ethical dilemma: The burger murders,George Siedel and Christine Ladwig
502245,57364,yve_blake_for_the_love_of_fangirls,For the love of fangirls,Yve Blake
502245,110237,margaret_hall_how_modern_audiences_can_talk_about_aging_art,How modern audiences can talk about aging art,Margaret Hall
502245,115996,michael_sheen_the_magic_of_a_creative_career,The magic of a creative career,Michael Sheen
502245,1653,young_ha_kim_be_an_artist_right_now,"Be an artist, right now!",Young-ha Kim
502245,621,natasha_tsakos_a_multimedia_theatrical_adventure,A multimedia theatrical adventure,Natasha Tsakos
502245,871,lawrence_lessig_re_examining_the_remix,Re-examining the remix,Lawrence Lessig
500928,117218,mar_hershenson_the_secret_to_successfully_pitching_an_idea,The secret to successfully pitching an idea,Mar Hershenson
500928,117215,michelle_r_weise_4_tips_to_future_proof_your_career,4 tips to future-proof your career,Michelle R. Weise
500928,117213,gorick_ng_how_to_succeed_in_your_new_job,How to succeed in your new job,Gorick Ng
500928,983,jessica_jackley_poverty_money_and_love,"Poverty, money -- and love",Jessica Jackley
500928,21307,leticia_gasca_don_t_fail_fast_fail_mindfully,Don't fail fast -- fail mindfully,Leticia Gasca
500928,1339,gayle_tzemach_lemmon_women_entrepreneurs_example_not_exception,"Women entrepreneurs, example not exception",Gayle Tzemach Lemmon
501787,117938,hannah_ritchie_are_we_the_last_generation_or_the_first_sustainable_one,Are we the last generation — or the first sustainable one?,Hannah Ritchie
501787,111749,alua_arthur_why_thinking_about_death_helps_you_live_a_better_life,Why thinking about death helps you live a better life,Alua Arthur
501787,53088,carl_honore_why_we_should_embrace_aging_as_an_adventure,Why we should embrace aging as an adventure,Carl Honoré
501787,665,ian_goldin_navigating_our_global_future,Navigating our global future,Ian Goldin
501787,625,geoff_mulgan_post_crash_investing_in_a_better_world,"Post-crash, investing in a better world",Geoff Mulgan
501787,1877,jared_diamond_how_societies_can_grow_old_better,How societies can grow old better,Jared Diamond
500865,117255,sims_witherspoon_can_ai_help_solve_the_climate_crisis,Can AI help solve the climate crisis?,Sims Witherspoon
500865,115994,olivia_breese_the_molecular_love_story_that_could_help_power_the_world,The molecular love story that could help power the world,Olivia Breese
500865,116403,avinash_persaud_the_climate_crisis_is_expensive_here_s_who_should_pay_for_it,The climate crisis is expensive — here's who should pay for it,Avinash Persaud
500865,1754,alex_laskey_how_behavioral_science_can_lower_your_energy_bill,How behavioral science can lower your energy bill,Alex Laskey
500865,1434,amory_lovins_a_40_year_plan_for_energy,A 40-year plan for energy,Amory Lovins
500865,828,catherine_mohr_the_tradeoffs_of_building_green,The tradeoffs of building green,Catherine Mohr
502222,63817,gabriel_prieto_a_day_in_the_life_of_a_peruvian_shaman,A day in the life of a Peruvian shaman,Gabriel Prieto
502222,46601,alex_gendler_a_day_in_the_life_of_a_cossack_warrior,A day in the life of a Cossack warrior,Alex Gendler
502222,30813,anne_f_broadbridge_a_day_in_the_life_of_a_mongolian_queen,A day in the life of a Mongolian queen,Anne F. Broadbridge
500882,115190,jennifer_doudna_crispr_s_next_advance_is_bigger_than_you_think,CRISPR's next advance is bigger than you think,Jennifer Doudna
500882,110688,normand_voyer_are_life_saving_medicines_hiding_in_the_world_s_coldest_places,Are life-saving medicines hiding in the world's coldest places?,Normand Voyer
500882,90955,melissa_j_moore_how_mrna_medicine_will_change_the_world,How mRNA medicine will change the world,Melissa J. Moore
500882,142,alan_russell_the_potential_of_regenerative_medicine,The potential of regenerative medicine,Alan Russell
500882,9982,matthias_mullenbeck_what_if_we_paid_doctors_to_keep_people_healthy,What if we paid doctors to keep people healthy?,Matthias Müllenbeck
500882,2004,stephen_friend_the_hunt_for_unexpected_genetic_heroes,"The hunt for ""unexpected genetic heroes""",Stephen Friend
501865,48493,emily_f_rothman_how_porn_changes_the_way_teens_think_about_sex,How porn changes the way teens think about sex,Emily F. Rothman
501865,87584,kaz_sex_education_should_start_with_consent,Sex education should start with consent, Kaz
501865,98350,karen_gurney_the_truth_about_faking_orgasms,The truth about faking orgasms,Karen Gurney
501865,1909,shereen_el_feki_a_little_told_tale_of_sex_and_sensuality,A little-told tale of sex and sensuality,Shereen El Feki
501865,2708,peggy_orenstein_what_young_women_believe_about_their_own_sexual_pleasure,What young women believe about their own sexual pleasure,Peggy Orenstein
501865,2658,sofia_jawed_wessel_the_lies_we_tell_pregnant_women,The lies we tell pregnant women,Sofia Jawed-Wessel
