id,slug,internalId,description,duration,presenterDisplayName,publishedAt
498691,emmanuel_acho_why_you_should_stop_setting_goals_yes_really,117221,"In athletics, in business, in life, everyone sets goals. But that's not the way to excel, according to former NFL player Emmanuel Acho, now an author and TV sports analyst. Here's what he says to do instead.",714,Emmanuel Acho,2023-09-06T14:58:08Z
499996,hilde_stenuit_how_new_drugs_could_come_from_space,117582,"Space exploration is more than studying stars or landing on Mars; it’s also a new testing ground for cutting-edge solutions to Earth’s greatest problems. High above Earth’s surface, researchers are using orbital microgravity to conduct exciting new science. Astrophysicist Hilde Stenuit explains how microgravity allows scientists to bypass Earthly limitations – and how space lab innovations might revolutionize healthcare.",745,Hilde Stenuit,2024-02-09T15:36:08Z
497385,shannon_odell_this_is_what_happens_when_you_hit_the_gas,116828,"In 2015, two men drove a Volkswagen across the US on just over 100 gallons of fuel. Their 81-mile-per-gallon performance doubled the car's estimated fuel rating, and set the record for the lowest fuel consumption ride of a diesel car. The duo were experts in techniques that maximize fuel efficiency. So, how did their strategy save fuel? Shannon Odell explores what's going on beneath a car's hood. [Directed by Kevin Herrmann, AIM Creative Studios, narrated by Addison Anderson, music by André Aires].",344,Shannon Odell,2023-09-05T15:06:07Z
496030,amy_baxter_how_to_hack_your_brain_when_you_re_in_pain,116453,"Have we misunderstood pain? Researcher and physician Amy Baxter unravels the symphony of connections that send pain from your body to your brain, explaining practical neuroscience hacks to quickly block those signals. Her groundbreaking research offers alternatives for immediate pain relief -- without the need for addictive opioids. (Followed by a Q&A with TED current affairs curator Whitney Pennington Rodgers)",975,Amy Baxter,2023-09-05T14:50:15Z
499820,kristin_barry_new_discoveries_on_the_quest_to_cure_tinnitus,117490,"One in five people struggle with tinnitus, the ringing in your ears with no known cure–yet. Scientists like tinnitus researcher Kristin Barry are making groundbreaking discoveries about the brain’s connection to auditory centers, and they’re developing new treatments that might finally provide relief from the condition.",508,Kristin Barry,2024-07-10T18:14:44Z
495849,karen_willcox_how_digital_twins_could_help_us_predict_the_future,116412,"From health-tracking wearables to smartphones and beyond, data collection and computer modeling have become a ubiquitous part of everyday life. Advancements in these areas have given birth to ""digital twins,"" or virtual models that evolve alongside real-world data. Aerospace engineer Karen Willcox explores the incredible possibilities these systems offer across engineering, climate studies and medicine, sharing how they could lead to personalized medicine, better decision-making and more.",936,Karen Willcox,2023-09-01T14:59:05Z
498072,ted_ed_why_is_it_so_hard_to_break_a_bad_habit,117012,"Many people deal with a nail-biting habit at some point in their lives. Some will go to great lengths to try to stop, employing strategies like dipping their hands in salt or wearing gloves. And while not all of us are nail-biters, most of us do have a habit we'd like to kick. So, what's the best way to break one? Explore how habits are formed, and discover tips on how to manage these behaviors. [Directed by Sacha Beeley, narrated by Alexandra Panzer, music by Carlos Magaña Bru, cAMP Studio].",283,TED-Ed,2023-08-31T15:03:21Z
495845,bilawal_sidhu_the_ai_powered_tools_supercharging_your_imagination,116411,"How is AI changing the nature of human imagination and creativity? Through a mind-bending tour of new techniques he's been tinkering with, creative technologist Bilawal Sidhu shows how anyone can use AI-powered tools -- like 3D scans that let you redesign the physical world in real time -- to expand the possibilities of artistic expression, often within just minutes.",370,Bilawal Sidhu,2023-08-31T14:57:34Z
498596,mariela_pajuelo_and_javier_antonio_quinones_the_one_thing_stopping_jellyfish_from_taking_over,117175,"Over the past two decades, jellyfish have begun to overwhelm our oceans. If things stay on their current trajectory, we could be headed for a future where the entire ocean is thick with jellyfish. So, is there anything that can keep these gelatinous creatures under control? Mariela Pajuelo and Javier Antonio Quinones take a look at the jellyfish's most ancient predator. [Directed by Sinan Göksel, Emre Kanlıoğlu, Studio Big Box, narrated by Addison Anderson].",314,Mariela Pajuelo and Javier Antonio Quinones,2023-08-29T15:04:47Z
495841,bo_cerup_simonsen_why_rivals_are_working_together_to_transform_shipping,116410,"What would it take to make global supply chains cleaner and greener? Bo Cerup-Simonsen -- who's helping decarbonize the maritime industry as CEO of the Mærsk Mc-Kinney Møller Center for Zero Carbon Shipping -- discusses why tenacious collaboration is key to orchestrating systemic change. In conversation with TED's Lindsay Levin, he shares important lessons on collective problem-solving and decision-making that could benefit any industry making a green transition.",483,Bo Cerup-Simonsen,2023-08-29T14:45:09Z
495838,morten_bo_christiansen_the_first_ever_cargo_ship_powered_by_green_fuel,116409,"The shipping industry is vital to the global economy, but it's also a huge contributor to the climate crisis. Morten Bo Christiansen, a leader of the energy transition for the global shipping company A.P. Moller – Maersk, talks to TED's Lindsay Levin about the launch of the first-ever cargo ship powered by green methanol, the industry's urgent need to shift away from fossil fuels -- and what it could all mean for people's pockets.",545,Morten Bo Christiansen,2023-08-29T14:42:28Z
499137,virginia_santy_how_to_design_workplaces_cities_for_women,117322,"From DaVinci's Vitruvian Man to the Modular Man of the mid-20th century, we've used measurements of men's bodies to create everything around us. Chairs. Doorways. Buildings. Cars. The basic structures of our physical environments work against women, in subtle and not-so-subtle ways, from too-cold offices to too-heavy doors. Design consultant Virginia Santy shares how designing an office for women sparked an even greater conversation: what if we built whole cities and economies for women?",828,Virginia Santy,2023-08-28T20:53:27Z
495834,yat_siu_the_dream_of_digital_ownership_powered_by_the_metaverse,116408,"Technologist Yat Siu believes the ""open metaverse"" -- a decentralized version of the internet also known as web3 -- is laying the foundation for a freer, fairer, more prosperous society. In a future-focused talk, he explores the transformative possibilities of web3, from enabling digital ownership and the creator economy to providing a much-needed update to capitalism.",647,Yat Siu,2023-08-28T15:00:19Z
495808,stuart_kauffman_the_adjacent_possible_and_how_it_explains_human_innovation,116404,"From the astonishing evolutionary advances of the Cambrian explosion to our present-day computing revolution, the trend of dramatic growth after periods of stability can be explained through the theory of the ""adjacent possible,"" says theoretical biologist Stuart Kauffman. Tracing the arc of human history through the tools and technologies we've invented, he explains the impact human ingenuity has had on the planet -- and calls for a shift towards more protection for all life on Earth.",725,Stuart Kauffman,2023-08-25T15:00:17Z
496163,kenny_coogan_can_alligators_survive_this_apex_predator,116454,"Despite alligators ruling the swamplands of the Everglades for millennia, the last 500 years have brought deadly new predators that challenge their reign. And the origins of these international invaders are just as unexpected as their impact on the Everglades. So, what exactly is threatening this biodiverse region? Kenny Coogan explores the unique and precious ecosystem. [Directed by Doug Alberts, Noodle, narrated by Addison Anderson, music by Noodle].",302,Kenny Coogan,2023-08-24T15:04:09Z
497791,refik_anadol_how_ai_art_could_enhance_humanity_s_collective_memory,116953,"With data as his paintbrush, media artist Refik Anadol trains AI algorithms to visualize the disappearing wonders of nature. He gives a beautiful tour of his recent work -- imagery of artificial coral reefs, flowers, rainforests -- and ponders: Can we use AI to preserve our memories of the fading natural world?",305,Refik Anadol,2023-08-24T14:58:09Z
495821,ersin_han_ersin_what_s_it_like_to_be_a_giant_sequoia_tree,116406,"Artist Ersin Han Ersin invites us to step inside a giant sequoia tree, peering through the bark into the tapestry of life within. Discover how his multisensory installations explore the concept of ""umwelt,"" or the unique sensory experience of different organisms, and reveal the deep interconnectedness of humanity with the natural world.",589,Ersin Han Ersin,2023-08-23T14:57:34Z
496983,carolyn_beans_is_plant_based_meat_actually_better_for_you,116754,"In 2021, a survey of over 1,000 Americans found that nearly two-thirds had eaten plant-based meat alternatives in the past year. Many cited potential health and environmental benefits as their motivation. But are these alternative meats actually better for us and the planet? Carolyn Beans investigates the differences between farmed meat, plant-based meat, and lab-grown meat. [Directed Laura Jayne Hodkin, narrated by Alexandra Panzer, music by Carlos Magaña Bru, cAMP Studio].",299,Carolyn Beans,2023-08-22T15:02:56Z
494331,olivia_breese_the_molecular_love_story_that_could_help_power_the_world,115994,"The key to revolutionizing the world's energy landscape may lie in an unlikely love story, says energy innovator Olivia Breese. She details the fateful marriage of a green electron and a water molecule -- a powerful source of carbon-free, sustainable energy -- and calls for universal investment in this potentially transformative resource. ""A world which runs entirely on green energy, it's not a luxury. It's a necessity,"" she says.",733,Olivia Breese,2023-08-22T14:57:47Z
495814,yvonne_newbold_how_to_meet_your_child_s_difficult_behavior_with_compassion,116405,"Yvonne Newbold's son, Toby, is one of the millions of young people living with a disability. Parenting Toby has offered her some lessons on how to help children move from anxiety-led behavior towards happier times. Drawing on her personal experience, she outlines some of the most effective and actionable of these strategies -- starting with a dash of curiosity, kindness and creative thinking.",1039,Yvonne Newbold,2023-08-21T14:38:49Z
496165,albert_zink_a_5_300_year_old_murder_mystery,116456,"In September 1991, two hikers discovered a corpse emerging from the ice. Researchers soon realized they were looking at the mummified body of a man who'd lived about 5,300 years ago, and theorized he got caught in bad weather and froze. However, a shocking discovery revealed his true cause of death and upended his story. So, how did he die? Albert Zink uncovers the truth about Özti the Iceman. [Directed by Andrew Foerster, Rewfoe, narrated by Jack Cutmore-Scott, music by Devin Polaski].",288,Albert Zink,2023-08-17T15:24:30Z
495804,avinash_persaud_the_climate_crisis_is_expensive_here_s_who_should_pay_for_it,116403,"The developing world is most affected by climate change but has contributed the least to the problem. Meanwhile, rich countries historically exacerbated the environmental crisis and grew wealthy as a result -- but aren't helping developing countries build climate resilience, which is now more crucial than ever to slowing climate change everywhere. Economist Avinash Persaud has an ambitious proposal to reimagine that dynamic: the Bridgetown Initiative, a groundbreaking vision of how rich countries can catalyze climate mitigation, contribute to loss and damages and help build a sustainable future for all.",752,Avinash Persaud,2023-08-17T14:47:47Z
479512,taylor_cassidy_why_real_change_is_about_more_than_just_going_viral,111094,"TikTok content creator Taylor Cassidy has a hot take: going viral won't necessarily change the world. Inviting us to rethink what it means to be successful online, she shares how to retain your voice on social media -- and reminds us all where true impact lies.",861,Taylor Cassidy,2023-08-16T15:00:06Z
496164,francis_de_los_reyes_how_the_water_you_flush_becomes_the_water_you_drink,116455,"In 2003, Singapore's national water agency launched an unprecedented program to provide more than 50% of their nation's water supply by recycling wastewater. The program had been planned for decades to ensure the island nation never ran out of clean water. But is it really safe to reuse anything we flush down the toilet? Francis de los Reyes explains the science of wastewater treatment. [Directed by JodyPrody, The Animation Workshop, narrated by Addison Anderson, music by Salil Bhayani, cAMP Studio].",302,Francis de los Reyes,2023-08-15T15:03:29Z
491817,terry_moore_a_mysterious_design_that_appears_across_millennia,115187,"What can we make of a design that shows up over and over in disparate cultures throughout history? Theorist Terry Moore explores ""Penrose tiling"" -- two shapes that fit together in infinite combinations without ever repeating -- and ponders what it might mean.",367,Terry Moore,2023-08-15T14:49:49Z
494338,barbara_f_walter_is_the_us_headed_towards_another_civil_war,115995,"Based on her work for a CIA task force aimed at predicting civil wars, political scientist Barbara F. Walter examines the rise in extremism and threats to democracies around the globe -- and paints an unsettling picture of the increasing likelihood of a second civil war in the United States.",783,Barbara F. Walter,2023-08-14T14:53:15Z
495555,coleman_hughes_and_jamelle_bouie_does_color_blindness_perpetuate_racism,116339,"When you think about the world's most intractable problems, racial inequality is among the most challenging. Societies have grappled not just with how to treat community members equitably in public spaces, but how to judge individuals based on qualities that extend beyond race in personal interactions. For many decades, some have pointed to ""color blindness,"" or treating people without regard to race or ethnicity, as the best way to promote equal opportunity. But, there are many who believe the approach downplays racial bias and silently maintains discrimination. In this special event hosted by TED and nonpartisan media group Open to Debate, moderator John Donvan leads a discussion between writer and podcast host Coleman Hughes and New York Times columnist Jamelle Bouie, with additional contributions from Candis Watts Smith, Thomas Chatterton Williams, Monnica Williams and Robert A. George.",4338,Coleman Hughes and Jamelle Bouie,2023-08-11T15:18:00Z
481717,tolliver_say_what_nervous,111801,"A self-described ""dance floor demon,"" singer-songwriter Tolliver rocks the house with a performance of ""Say What!"" and ""Nervous.""",380, Tolliver,2023-08-11T14:48:46Z
496286,how_to_be_a_better_human_how_labor_unions_create_worker_power,116509,"We don't know about you, but we are fans of weekends. And social security. And health insurance. And the end of child labor! And all of these workplace protections exist because of the advocacy of labor unions. In this episode, political scientist Margaret Levi shares the long history of organizing labor and explains how unions create equality and protect worker rights. She also discusses her optimism about today's young workforce and why she believes that an equitable future requires a revival of the labor movement. This is an episode of How to Be a Better Human, a podcast from the TED Audio Collective. You can listen to more How to Be a Better Human wherever you're listening to this.",2067,How to Be a Better Human,2023-08-10T17:29:04Z
492716,fabio_pacucci_why_is_everyone_fighting_over_these_tiny_spots_of_space,115429,"Since the 1950s, governments, companies, and researchers have been planting flags among the stars. But while it might seem like there's plenty of room in space, some pieces of celestial real estate are more valuable than others. As far as human space exploration is concerned, Lagrange points may be the most important places in our solar system. So what exactly are they? Fabio Pacucci explains. [Directed by Tim Rauch, narrated by Addison Anderson, music by Tim Rauch].",284,Fabio Pacucci,2023-08-10T15:03:35Z
496484,how_to_be_a_better_human_how_to_stop_finding_your_self_worth_through_your_job,116570,"For some of us it's easy to lose ourselves in our work. But a lack of boundaries between your personal and work life is something mental wellness educator Gloria Chan Packer would warn you about twice. In conversation with host Chris Duffy, she speaks about the perils of gaining your sense of self-worth from your job, discusses her experience with burnout and stress and shares empowering insights on how to shift your perspective to create — and maintain — a healthy distance. This is an episode of How to Be a Better Human, another podcast from the TED Audio Collective. Listen to How to Be a Better Human wherever you're listening to this.",2001,How to Be a Better Human,2023-08-10T17:58:58Z
493575,sandersan_onie_how_targeted_ads_might_just_save_your_life,115681,"Could the tech industry's complex algorithms support people during their darkest times, rather than just deliver targeted ads? Drawing from his own experience with depression, global mental health researcher Sandersan Onie shows how internet search behaviors can provide valuable insights into suicide risk and potentially help save lives by reaching people in a deeply personal way, at a crucial moment.",636,Sandersan Onie,2023-08-09T14:52:37Z
493852,lindsay_demarchi_what_happens_if_you_don_t_put_your_phone_in_airplane_mode,115798,"Right now, invisible signals are flying through the air all around you. Massive radio waves carry information between computers, GPS systems, cell phones, and more. And the sky is flooded with interference from routers, satellites, and, of course, people flying who haven't put their phones on airplane mode. So, what exactly does airplane mode do? Lindsay DeMarchi explains the setting's importance. [Directed by Sofia Pashaei, narrated by Addison Anderson, music by João Pamplona Mendes, AIM Creative Studios]. ",274,Lindsay DeMarchi,2023-08-08T15:12:40Z
494095,eileen_isagon_skyers_in_the_age_of_ai_art_what_can_originality_look_like,115885,"What happens when human and machine creativity meet? From an AI model trained on classic works to generate a seemingly infinite stream of portraits to a neural network that envisions otherworldly life-forms in impossible detail, media art curator Eileen Isagon Skyers showcases mind-bending art that embraces our increasingly technological future, showing how AI can stretch the scope of human imagination and help create worlds we could never design alone.",393,Eileen Isagon Skyers,2023-08-08T14:52:12Z
496173,andrei_adam_how_to_retain_gen_z_talent,116461,"As businesses struggle to retain young talent, Gen Z is frequently accused of being a uniquely fickle cohort of workers. Economics student Andrei Adams sets the record straight by addressing common misperceptions about his generation and providing three actionable strategies for employers on getting them to stick around. ",1082,Andrei Adam,2023-08-28T21:01:01Z
494013,al_gore_what_the_fossil_fuel_industry_doesn_t_want_you_to_know,115855,"In a blistering talk, Nobel Laureate Al Gore looks at the two main obstacles to climate solutions and gives his view of how we might actually solve the environmental crisis in time. You won't want to miss his searing indictment of fossil fuel companies for walking back their climate commitments -- and his call for a global rethink of the roles of polluting industries in politics and finance.",1544,Al Gore,2023-08-07T14:59:35Z
495686,design_matters_with_debbie_millman_design_matters_megan_rapinoe,116356,"Having won an Olympic gold medal and two Women's World Cups, Megan Rapinoe is among the most decorated and world famous athletes of our time. She joins Design Matters host Debbie Millman to talk about her legendary soccer career, activism, and New York Times Best-Selling book. Design Matters is another podcast from the TED Audio Collective. If you like this episode, you can listen to Design Matters wherever you're listening to this.",4108,Design Matters with Debbie Millman,2023-08-04T18:34:50Z
494379,michael_sheen_the_magic_of_a_creative_career,115996,"The city of Port Talbot in South Wales is known for a few things: a steel mill, a proudly working class population and a passionate commitment to the arts that produced Hollywood superstars Richard Burton and Anthony Hopkins. In this sweet, personal talk, actor Michael Sheen shares how he was also able to take advantage of all the city had to offer, why he's worried that a change in approach to arts education means that kids now don't get the same kind of chances -- and the steps he's taking to ensure that creative up-and-comers get the support and access they deserve. (With animations by Sam Orams and Sarah Klan.)",1013,Michael Sheen,2023-08-04T15:05:12Z
493378,george_zaidan_why_your_phone_battery_gets_worse_over_time,115659,"Almost all batteries, even single-use batteries, are theoretically rechargeable. That's because the metals and other chemicals are still there in the battery. So chemically speaking, a dead battery is actually not that different from a fresh one. Then why do batteries die in the first place? And what should you do with them once they're spent? George Zaidan digs into the science of batteries. [Directed by Luisa Holanda, narrated by George Zaidan, music by Gabriel Maia].",305,George Zaidan,2023-08-07T14:35:16Z
492845,simon_stiell_climate_action_is_on_the_cusp_of_exponential_growth,115480,"Climate action is speeding up -- and we each have the power to push that transformation forward. As the head of the UNFCCC, the UN's entity supporting the global response to climate change, Simon Stiell points to clear social and technological signals that show we're at the tipping points of a green revolution -- and invites us all to apply our unique skills to defending the planet against the catastrophic impacts of the climate crisis.",463,Simon Stiell,2023-08-03T14:47:33Z
494088,lucas_rizzotto_why_i_built_my_own_time_machine,115884,"Experiential artist Lucas Rizzotto was going through a tough breakup, so he did what anyone would do: he built a personal time machine. In a playful talk, he shares how his free-ranging experimentation led to various delightful, unexpected innovations that are changing how people think about the relationship between technology and art. ""Technology gives us the tools, but art shows us the way,"" he says.",738,Lucas Rizzotto,2023-08-02T14:50:07Z
493795,misan_harriman_the_power_of_an_image_and_the_mind_behind_it,115776,"As a neurodivergent child going to school far from home, Misan Harriman found solace in the internet -- ""an endless library of the extraordinary,"" as he calls it. In this powerful talk, he shares his journey as a self-taught photographer of extraordinary range, from covering the greatest civil rights movements of our lifetimes to becoming the first Black man to shoot a cover for British Vogue. A reminder that each one of us can find our own ways to create a better world for all.",725,Misan Harriman,2023-08-01T14:59:40Z
492241,beatrice_k_otto_how_dangerous_was_it_to_be_a_jester,115305,"Contrary to common belief, jesters weren't just a medieval European phenomenon but flourished in other times and cultures. The first reliably recorded jester is thought to be You Shi, of 7th century BCE China. Jesters had unique relationships to power: they could be viewed as objects of mockery or as entertainers and trusted companions. Beatrice K. Otto digs into history's most infamous jokers. [Directed by Yael Reisfeld, narrated by Alexandra Panzer, music by Jan Willem de With].",275,Beatrice K. Otto,2023-08-07T14:34:17Z
492834,vinu_daniel_the_beauty_of_building_with_mud_and_trash,115478,"What if we could use waste to create resilient and sustainable buildings? Bringing out the beauty of the dirt beneath our feet, climate-responsive architect Vinu Daniel shares how he and his team are giving local and discarded materials (think: mud, plastic and used tires) a second life by using them to create dreamlike homes, schools and other public spaces.",803,Vinu Daniel,2023-07-31T14:53:37Z
493967,coleman_hughes_a_case_for_color_blindness,115854,"Racial inequality provokes passionate opinions and varied ideas of how to build a fair, equitable society. One topic that's been contentiously debated for generations is color blindness: the concept that we should look beyond race when thinking about equity. In this talk, writer and podcast host Coleman Hughes makes a case in favor of the idea, sharing why he thinks the key to reducing inequality and easing racial tensions is replacing race-based policies with class-based ones.",800,Coleman Hughes,2023-07-28T14:17:20Z
490015,andrew_leland_blindness_isn_t_a_tragic_binary_it_s_a_rich_spectrum,114619,"When does vision loss become blindness? Writer, audio producer and editor Andrew Leland explains how his gradual loss of vision revealed a paradoxical truth about blindness -- and shows why it might have implications for how all of us see the world.",351,Andrew Leland,2023-07-28T14:46:50Z
493377,ted_ed_how_to_enter_flow_state,115658,"Flow is more than just concentrating or paying attention; it's a unique mental state of effortless engagement. And those who more frequently experience flow report higher levels of positive emotions, creativity, and feelings of accomplishment. But what exactly is flow? And how can we find it in our daily lives? Explore steps you can take to increase your chances of finding flow. [Directed by Leah Putnam, narrated by Alexandra Panzer, music by Salil Bhayani, cAMP Studio].",282,TED-Ed,2023-07-27T19:26:53Z
493910,steve_presley_can_global_food_companies_make_the_shift_to_regenerative_agriculture,115830,"Sharing the inside scoop on how the world's largest food company aims to reach net zero by 2050, Nestlé North America CEO Steve Presley joins TED's Lindsay Levin to discuss the progress they've made so far and where they're investing for sustainability. A big focus will be regenerative agriculture -- producing food in a way that helps the planet instead of harming it -- by working with farmers and other partners across the entire food production process.",653,Steve Presley,2023-07-27T14:47:25Z
490774,garry_cooper_how_to_make_sure_materials_get_reused_again_and_again,114819,"What if we could harness the power and value of all that we discard? Circular economy builder Garry Cooper presents a compelling vision for transforming cities into sustainable, circular economies, citing real-world examples of how repurposing materials from buildings to office furniture can significantly reduce greenhouse gas emissions, create jobs and foster economic growth. A hopeful reminder of the profound impact individual actions can have on our shared future.",767,Garry Cooper,2023-07-26T14:21:27Z
492048,siska_de_baerdemaeker_3_questions_to_ask_yourself_before_you_believe_something,115254,"Pseudoscience is a set of theories, methods, and assumptions that appear scientific, but aren't. In the worst cases, pseudoscience practitioners encourage this confusion to exploit people. But even when it's well-intentioned, pseudoscience can still prevent people from getting the help they need. So, how can you tell what's science and what's pseudoscience? Siska De Baerdemaeker investigates. [Directed by Eoin Duffy, narrated by Addison Anderson, music by Adam Alexander, Bamm Bamm Wolfgang].",327,Siska De Baerdemaeker,2023-07-25T15:03:13Z
492829,maya_shankar_why_change_is_so_scary_and_how_to_unlock_its_potential,115477,"Unexpected change like an accident, an illness or a relationship that suddenly ends is inevitable -- and disorienting. With a heartfelt and optimistic take on life's curveballs, cognitive scientist Maya Shankar shares how these challenging moments can inspire transformation, offering three questions to ask when facing uncertainty, so you can let go of rigidity and embrace change.",811,Maya Shankar,2023-07-25T14:44:45Z
492823,wanjira_mathai_the_tree_growing_movement_restoring_africa_s_vital_landscapes,115476,"2023 Audacious Project grantee Wanjira Mathai is at the forefront of re-greening the planet. Through the forest restoration initiative Restore Local, she's working to help both Africa's people and its landscapes flourish. Learn more about how her team invests in local restoration projects across the continent -- including a tree-growing movement that aims to revitalize 100 million hectares of African land by 2030. (This ambitious idea is a part of the Audacious Project, TED's initiative to inspire and fund global change.)",540,Wanjira Mathai,2023-07-21T14:47:22Z
490050,stephanie_honchell_smith_the_rise_and_fall_of_italy_s_warriors_for_hire,114635,"During the 14th and 15th centuries, mercenaries known as condottieri dominated Italian warfare, profiting from— and encouraging— the region's intense political rivalries. As rulers competed for power and prestige, their disputes often played out in military conflicts, fought almost entirely by the condottieri. So who were these elite and conniving warriors? Stephanie Honchell Smith investigates. [Directed by Yael Reisfeld, narrated by Jack Cutmore-Scott, music by Carlos Magaña Bru, cAMP Studio].",299,Stephanie Honchell Smith,2023-07-20T15:02:43Z
492256,david_lammy_and_justin_j_pearson_how_to_be_a_leader_for_climate_justice,115309,"Climate justice is taking center stage -- geopolitically, socially and morally. In a contagiously courageous conversation, Member of Parliament in the UK David Lammy and Tennessee state representative Justin J. Pearson discuss how brave leadership can shepherd global movements and uplift historically marginalized communities in the face of humanity's greatest challenge: climate change. ""We must have outrage, but we must have optimism as well,"" says Lammy.",805,David Lammy and Justin J. Pearson,2023-07-20T14:48:08Z
485565,george_t_whitesides_the_growing_megafire_crisis_and_how_to_contain_it,113386,"Megafires, or fires that burn more than 100,000 acres, are becoming more frequent worldwide, wreaking havoc on landscapes and communities -- and fire experts say the problem is only going to get worse. George T. Whitesides is focused on fighting these devastating natural disasters through innovative technologies and intentional changes to how we build communities. He presents three emerging solutions to this blazing dilemma, calling for us to redefine our relationship with fire in order to build a more resilient and sustainable future.",641,George T. Whitesides,2023-07-19T14:59:38Z
490107,anneliese_mehnert_one_of_history_s_most_dangerous_myths,114657,"From the 1650s through the late 1800's, European colonists descended on South Africa. They sought to claim the region, becoming even more aggressive after discovering the area's abundant natural resources. To support their claims to the land, the colonizers asserted they were settling in empty land devoid of local people. Was this argument true? Anneliese Mehnert debunks the Empty Land Theory. [Directed by Héloïse Dorsan-Rachet, narrated by Christina Greer, music Salil Bhayani, cAMP Studio].",291,Anneliese Mehnert,2023-07-18T15:02:13Z
491686,mark_mortensen_is_remote_work_better_than_being_in_the_office_it_s_complicated,115140,Opinions about remote work are plentiful and conflicting -- but what does the research say? Organizational design expert Mark Mortensen identifies the challenges of navigating the hybrid work debate and shares three conversation topics every workplace should explore as people change the way they show up on the job.,445,Mark Mortensen,2023-07-18T14:44:47Z
489763,karen_bakker_could_an_orca_give_a_ted_talk,114534,"What if we could hear nature's ultrasonic communication -- and talk back? From a bat's shrill speech to a peacock's infrasound mating call, conservation technology researcher Karen Bakker takes us through a sound bath of animal noises that are far outside humanity's range of hearing, demonstrating how artificial intelligence has translated the incredible complexity of nature's soundtrack. She asks us to consider the moral weight of such transformative technology and explores the futuristic opportunities presented for conservation, interspecies communication and more.",827,Karen Bakker,2023-07-17T14:51:20Z
488641,nicole_rycroft_why_are_we_making_pizza_boxes_out_of_endangered_trees,114285,"If we're going to solve the climate crisis, we need to talk about supply chains, says biodiversity champion and 2023 Audacious Project grantee Nicole Rycroft. Her organization, Canopy, partners with key industry leaders to overhaul their base materials in favor of more sustainable alternatives. Learn more about how they're shifting production of everything from T-shirts to the Harry Potter book series out of the world's ancient and endangered forests -- and how solutions for every sector are closer than we think.",490,Nicole Rycroft,2023-07-14T14:59:51Z
492196,the_redemption_of_jar_jar_binks_episode_1_the_internet_s_first_main_character,114930,"It's 1999, and sixteen years after its original release, a new Star Wars is finally coming. Fans have been camping out in front of theaters across the country just to be the first to see it. The beloved intergalactic saga is set to debut a slew of brand new characters, one of whom is a revolutionary CGI creation named Jar Jar Binks. Whispers begin to spread about big changes coming to the galaxy far, far away – and not everyone's happy about it. This is an episode of another podcast in the TED Audio Collective, The Redemption of Jar Jar Binks, hosted by Dylan Marron. If you want more, look for The Redemption of Jar Jar Binks wherever you get your podcasts. 

Transcripts for The Redemption of Jar Jar Binks are available at go.ted.com/jarjar",1870,The Redemption of Jar Jar Binks,2023-07-13T17:55:29Z
484718,shannon_odell_what_s_happening_to_earth_s_core,113003,"A hydrogen atom is traveling high within the outermost layer of Earth's atmosphere. This particular atom first entered the exosphere millions of years ago, but today it overcomes Earth's gravitational pull and escapes, joining the roughly 90 tons of material that leak out of our atmosphere each day. Should we be worried about these leaks? Shannon Odell digs into our planet's imperfect plumbing. [Directed by Eva Münnich, Strange Beast, narrated by Jack Cutmore-Scott, music by Salil Bhayani, cAMP Studio].",312,Shannon Odell,2023-07-13T16:41:00Z
492090,anika_goss_detroit_s_climate_crisis_and_how_to_build_a_resilient_future_everywhere,115255,"How can cities become resilient to the shocks of climate change? As a leading force behind Detroit's ongoing revitalization, Anika Goss spends a lot of time thinking about this question. Connecting the city's industrial past to its sustainable future, she explores the link between climate vulnerability and economic inequity, offering a vision for responding to both challenges at once.",600,Anika Goss,2023-07-13T14:50:27Z
491975,maxim_timchenko_the_renewable_energy_revolution_happening_in_ukraine,114818,"What's it like keeping the lights on during war? Ukrainian energy executive Maxim Timchenko shares how his company has diversified Ukraine's power structures to survive Russian attacks, highlighting the resilience of renewable energy. Hear more about Ukraine's present-day challenges, how it's become a testing ground in the global fight against climate change and the transformative path towards sustainable energy independence.",325,Maxim Timchenko,2023-07-12T15:21:35Z
490105,barbara_j_king_can_other_animals_understand_death,114655,"In 2018, an orca called Tahlequah gave birth. But her daughter died within an hour. Tahlequah, however, didn't leave her body. Over the next 17 days and 1,600 kilometers, she kept it afloat atop her own. By altering her feeding and travel patterns, Tahlequah's behavior was certainly unusual. But was she mourning— or just confused? Barbara J. King explores whether nonhuman animals experience grief. [Directed by Denis Chapon, The Animation Workshop, narrated by Susan Zimmerman, music by Cem Misirlioglu].",342,Barbara J. King,2023-07-11T15:15:07Z
489758,eliezer_yudkowsky_will_superintelligent_ai_end_the_world,114533,"Decision theorist Eliezer Yudkowsky has a simple message: superintelligent AI could probably kill us all. So the question becomes: Is it possible to build powerful artificial minds that are obedient, even benevolent? In a fiery talk, Yudkowsky explores why we need to act immediately to ensure smarter-than-human AI systems don't lead to our extinction.",632,Eliezer Yudkowsky,2023-07-11T14:40:19Z
487525,alexandr_wang_war_ai_and_the_new_global_arms_race,113936,"Lethal drones with facial recognition, armed robots, autonomous fighter jets: we're at the dawn of a new age of AI-powered warfare, says technologist Alexandr Wang. He explores why data will be the secret weapon in this uncharted landscape and emphasizes the need to consider national security when developing new tech -- or potentially face all-out AI warfare.",592,Alexandr Wang,2023-07-10T14:56:03Z
