id,slug,speakers,title,url
495821,ersin_han_ersin_what_s_it_like_to_be_a_giant_sequoia_tree,Ersin Han Ersin,What's it like to be a giant sequoia tree?,https://www.ted.com/talks/ersin_han_ersin_what_s_it_like_to_be_a_giant_sequoia_tree
496983,carolyn_beans_is_plant_based_meat_actually_better_for_you,Carolyn Beans,Is plant-based meat actually better for you?,https://www.ted.com/talks/carolyn_beans_is_plant_based_meat_actually_better_for_you
494331,olivia_breese_the_molecular_love_story_that_could_help_power_the_world,Olivia Breese,The molecular love story that could help power the world,https://www.ted.com/talks/olivia_breese_the_molecular_love_story_that_could_help_power_the_world
495814,yvonne_newbold_how_to_meet_your_child_s_difficult_behavior_with_compassion,Yvonne Newbold,How to meet your child's difficult behavior with compassion,https://www.ted.com/talks/yvonne_newbold_how_to_meet_your_child_s_difficult_behavior_with_compassion
496165,albert_zink_a_5_300_year_old_murder_mystery,Albert Zink,"A 5,300-year-old murder mystery",https://www.ted.com/talks/albert_zink_a_5_300_year_old_murder_mystery
495804,avinash_persaud_the_climate_crisis_is_expensive_here_s_who_should_pay_for_it,Avinash Persaud,The climate crisis is expensive — here's who should pay for it,https://www.ted.com/talks/avinash_persaud_the_climate_crisis_is_expensive_here_s_who_should_pay_for_it
479512,taylor_cassidy_why_real_change_is_about_more_than_just_going_viral,Taylor Cassidy,Why real change is about more than just going viral,https://www.ted.com/talks/taylor_cassidy_why_real_change_is_about_more_than_just_going_viral
496164,francis_de_los_reyes_how_the_water_you_flush_becomes_the_water_you_drink,Francis de los Reyes,How the water you flush becomes the water you drink,https://www.ted.com/talks/francis_de_los_reyes_how_the_water_you_flush_becomes_the_water_you_drink
491817,terry_moore_a_mysterious_design_that_appears_across_millennia,Terry Moore,A mysterious design that appears across millennia,https://www.ted.com/talks/terry_moore_a_mysterious_design_that_appears_across_millennia
494338,barbara_f_walter_is_the_us_headed_towards_another_civil_war,Barbara F. Walter,Is the US headed towards another civil war?,https://www.ted.com/talks/barbara_f_walter_is_the_us_headed_towards_another_civil_war
495555,coleman_hughes_and_jamelle_bouie_does_color_blindness_perpetuate_racism,Coleman Hughes and Jamelle Bouie,Does color blindness perpetuate racism?,https://www.ted.com/talks/coleman_hughes_and_jamelle_bouie_does_color_blindness_perpetuate_racism
481717,tolliver_say_what_nervous, Tolliver,"""Say What!"" / ""Nervous""",https://www.ted.com/talks/tolliver_say_what_nervous
496286,how_to_be_a_better_human_how_labor_unions_create_worker_power,How to Be a Better Human,How labor unions create worker power,https://www.ted.com/talks/how_to_be_a_better_human_how_labor_unions_create_worker_power
492716,fabio_pacucci_why_is_everyone_fighting_over_these_tiny_spots_of_space,Fabio Pacucci,Why is everyone fighting over these tiny spots of space?,https://www.ted.com/talks/fabio_pacucci_why_is_everyone_fighting_over_these_tiny_spots_of_space
496484,how_to_be_a_better_human_how_to_stop_finding_your_self_worth_through_your_job,How to Be a Better Human,How to stop finding your self-worth through your job,https://www.ted.com/talks/how_to_be_a_better_human_how_to_stop_finding_your_self_worth_through_your_job
493575,sandersan_onie_how_targeted_ads_might_just_save_your_life,Sandersan Onie,How targeted ads might just save your life,https://www.ted.com/talks/sandersan_onie_how_targeted_ads_might_just_save_your_life
493852,lindsay_demarchi_what_happens_if_you_don_t_put_your_phone_in_airplane_mode,Lindsay DeMarchi,What happens if you don't put your phone in airplane mode?,https://www.ted.com/talks/lindsay_demarchi_what_happens_if_you_don_t_put_your_phone_in_airplane_mode
494095,eileen_isagon_skyers_in_the_age_of_ai_art_what_can_originality_look_like,Eileen Isagon Skyers,"In the age of AI art, what can originality look like?",https://www.ted.com/talks/eileen_isagon_skyers_in_the_age_of_ai_art_what_can_originality_look_like
496173,andrei_adam_how_to_retain_gen_z_talent,Andrei Adam,How to retain Gen Z talent,https://www.ted.com/talks/andrei_adam_how_to_retain_gen_z_talent
494013,al_gore_what_the_fossil_fuel_industry_doesn_t_want_you_to_know,Al Gore,What the fossil fuel industry doesn't want you to know,https://www.ted.com/talks/al_gore_what_the_fossil_fuel_industry_doesn_t_want_you_to_know
495686,design_matters_with_debbie_millman_design_matters_megan_rapinoe,Design Matters with Debbie Millman,Design Matters: Megan Rapinoe,https://www.ted.com/talks/design_matters_with_debbie_millman_design_matters_megan_rapinoe
494379,michael_sheen_the_magic_of_a_creative_career,Michael Sheen,The magic of a creative career,https://www.ted.com/talks/michael_sheen_the_magic_of_a_creative_career
493378,george_zaidan_why_your_phone_battery_gets_worse_over_time,George Zaidan,Why your phone battery gets worse over time,https://www.ted.com/talks/george_zaidan_why_your_phone_battery_gets_worse_over_time
492845,simon_stiell_climate_action_is_on_the_cusp_of_exponential_growth,Simon Stiell,Climate action is on the cusp of exponential growth,https://www.ted.com/talks/simon_stiell_climate_action_is_on_the_cusp_of_exponential_growth
494088,lucas_rizzotto_why_i_built_my_own_time_machine,Lucas Rizzotto,Why I built my own time machine,https://www.ted.com/talks/lucas_rizzotto_why_i_built_my_own_time_machine
493795,misan_harriman_the_power_of_an_image_and_the_mind_behind_it,Misan Harriman,The power of an image — and the mind behind it,https://www.ted.com/talks/misan_harriman_the_power_of_an_image_and_the_mind_behind_it
492241,beatrice_k_otto_how_dangerous_was_it_to_be_a_jester,Beatrice K. Otto,How dangerous was it to be a jester?,https://www.ted.com/talks/beatrice_k_otto_how_dangerous_was_it_to_be_a_jester
492834,vinu_daniel_the_beauty_of_building_with_mud_and_trash,Vinu Daniel,The beauty of building with mud and trash,https://www.ted.com/talks/vinu_daniel_the_beauty_of_building_with_mud_and_trash
493967,coleman_hughes_a_case_for_color_blindness,Coleman Hughes,A case for color blindness,https://www.ted.com/talks/coleman_hughes_a_case_for_color_blindness
490015,andrew_leland_blindness_isn_t_a_tragic_binary_it_s_a_rich_spectrum,Andrew Leland,Blindness isn't a tragic binary — it's a rich spectrum,https://www.ted.com/talks/andrew_leland_blindness_isn_t_a_tragic_binary_it_s_a_rich_spectrum
493377,ted_ed_how_to_enter_flow_state,TED-Ed,How to enter flow state,https://www.ted.com/talks/ted_ed_how_to_enter_flow_state
493910,steve_presley_can_global_food_companies_make_the_shift_to_regenerative_agriculture,Steve Presley,Can global food companies make the shift to regenerative agriculture?,https://www.ted.com/talks/steve_presley_can_global_food_companies_make_the_shift_to_regenerative_agriculture
490774,garry_cooper_how_to_make_sure_materials_get_reused_again_and_again,Garry Cooper,How to make sure materials get reused — again and again,https://www.ted.com/talks/garry_cooper_how_to_make_sure_materials_get_reused_again_and_again
492048,siska_de_baerdemaeker_3_questions_to_ask_yourself_before_you_believe_something,Siska De Baerdemaeker,3 questions to ask yourself before you believe something,https://www.ted.com/talks/siska_de_baerdemaeker_3_questions_to_ask_yourself_before_you_believe_something
492829,maya_shankar_why_change_is_so_scary_and_how_to_unlock_its_potential,Maya Shankar,Why change is so scary — and how to unlock its potential,https://www.ted.com/talks/maya_shankar_why_change_is_so_scary_and_how_to_unlock_its_potential
492823,wanjira_mathai_the_tree_growing_movement_restoring_africa_s_vital_landscapes,Wanjira Mathai,The tree-growing movement restoring Africa's vital landscapes,https://www.ted.com/talks/wanjira_mathai_the_tree_growing_movement_restoring_africa_s_vital_landscapes
490050,stephanie_honchell_smith_the_rise_and_fall_of_italy_s_warriors_for_hire,Stephanie Honchell Smith,The rise and fall of Italy’s warriors-for-hire,https://www.ted.com/talks/stephanie_honchell_smith_the_rise_and_fall_of_italy_s_warriors_for_hire
492256,david_lammy_and_justin_j_pearson_how_to_be_a_leader_for_climate_justice,David Lammy and Justin J. Pearson,How to be a leader for climate justice,https://www.ted.com/talks/david_lammy_and_justin_j_pearson_how_to_be_a_leader_for_climate_justice
485565,george_t_whitesides_the_growing_megafire_crisis_and_how_to_contain_it,George T. Whitesides,The growing megafire crisis — and how to contain it,https://www.ted.com/talks/george_t_whitesides_the_growing_megafire_crisis_and_how_to_contain_it
490107,anneliese_mehnert_one_of_history_s_most_dangerous_myths,Anneliese Mehnert,One of history's most dangerous myths,https://www.ted.com/talks/anneliese_mehnert_one_of_history_s_most_dangerous_myths
491686,mark_mortensen_is_remote_work_better_than_being_in_the_office_it_s_complicated,Mark Mortensen,Is remote work better than being in the office? It's complicated,https://www.ted.com/talks/mark_mortensen_is_remote_work_better_than_being_in_the_office_it_s_complicated
489763,karen_bakker_could_an_orca_give_a_ted_talk,Karen Bakker,Could an orca give a TED Talk?,https://www.ted.com/talks/karen_bakker_could_an_orca_give_a_ted_talk
488641,nicole_rycroft_why_are_we_making_pizza_boxes_out_of_endangered_trees,Nicole Rycroft,Why are we making pizza boxes out of endangered trees?,https://www.ted.com/talks/nicole_rycroft_why_are_we_making_pizza_boxes_out_of_endangered_trees
492196,the_redemption_of_jar_jar_binks_episode_1_the_internet_s_first_main_character,The Redemption of Jar Jar Binks,Episode 1: The Internet's First Main Character?,https://www.ted.com/talks/the_redemption_of_jar_jar_binks_episode_1_the_internet_s_first_main_character
484718,shannon_odell_what_s_happening_to_earth_s_core,Shannon Odell,What's happening to Earth's core?,https://www.ted.com/talks/shannon_odell_what_s_happening_to_earth_s_core
492090,anika_goss_detroit_s_climate_crisis_and_how_to_build_a_resilient_future_everywhere,Anika Goss,Detroit's climate crisis — and how to build a resilient future everywhere,https://www.ted.com/talks/anika_goss_detroit_s_climate_crisis_and_how_to_build_a_resilient_future_everywhere
491975,maxim_timchenko_the_renewable_energy_revolution_happening_in_ukraine,Maxim Timchenko,The renewable energy revolution happening in Ukraine,https://www.ted.com/talks/maxim_timchenko_the_renewable_energy_revolution_happening_in_ukraine
490105,barbara_j_king_can_other_animals_understand_death,Barbara J. King,Can other animals understand death?,https://www.ted.com/talks/barbara_j_king_can_other_animals_understand_death
489758,eliezer_yudkowsky_will_superintelligent_ai_end_the_world,Eliezer Yudkowsky,Will superintelligent AI end the world?,https://www.ted.com/talks/eliezer_yudkowsky_will_superintelligent_ai_end_the_world
487525,alexandr_wang_war_ai_and_the_new_global_arms_race,Alexandr Wang,"War, AI and the new global arms race",https://www.ted.com/talks/alexandr_wang_war_ai_and_the_new_global_arms_race
491499,alex_budak_you_don_t_have_to_be_a_ceo_to_be_a_leader,Alex Budak,You don't have to be a CEO to be a leader,https://www.ted.com/talks/alex_budak_you_don_t_have_to_be_a_ceo_to_be_a_leader
487521,angeline_murimirwa_school_is_just_the_start_here_s_how_to_help_girls_succeed_for_life,Angeline Murimirwa,School is just the start. Here's how to help girls succeed for life,https://www.ted.com/talks/angeline_murimirwa_school_is_just_the_start_here_s_how_to_help_girls_succeed_for_life
481359,alua_arthur_why_thinking_about_death_helps_you_live_a_better_life,Alua Arthur,Why thinking about death helps you live a better life,https://www.ted.com/talks/alua_arthur_why_thinking_about_death_helps_you_live_a_better_life
490106,daniel_finkel_can_you_solve_the_time_traveling_car_riddle,Daniel Finkel,Can you solve the time traveling car riddle?,https://www.ted.com/talks/daniel_finkel_can_you_solve_the_time_traveling_car_riddle
490113,shane_campbell_staton_how_life_on_earth_adapts_to_you_and_me,Shane Campbell-Staton,How life on Earth adapts to you and me,https://www.ted.com/talks/shane_campbell_staton_how_life_on_earth_adapts_to_you_and_me
490296,johann_daniel_harnoss_how_your_company_can_gain_a_global_talent_advantage,Johann Daniel Harnoss,How your company can gain a global talent advantage,https://www.ted.com/talks/johann_daniel_harnoss_how_your_company_can_gain_a_global_talent_advantage
488026,jack_cooper_and_catalina_pimiento_why_did_megalodon_go_extinct,Jack Cooper and Catalina Pimiento,Why did Megalodon go extinct?,https://www.ted.com/talks/jack_cooper_and_catalina_pimiento_why_did_megalodon_go_extinct
489754,machine_dazzle_how_to_unleash_your_inner_maximalist_through_costume,Machine Dazzle,How to unleash your inner maximalist through costume,https://www.ted.com/talks/machine_dazzle_how_to_unleash_your_inner_maximalist_through_costume
489899,how_to_be_a_better_human_how_to_embrace_and_challenge_the_idea_of_beauty_w_elise_hu,How to Be a Better Human,"How to embrace – and challenge – the idea of ""beauty"" (w/ Elise Hu)",https://www.ted.com/talks/how_to_be_a_better_human_how_to_embrace_and_challenge_the_idea_of_beauty_w_elise_hu
488439,fabio_pacucci_gravity_vs_pressure_the_battle_that_formed_the_universe,Fabio Pacucci,Gravity vs. Pressure: The battle that formed the universe,https://www.ted.com/talks/fabio_pacucci_gravity_vs_pressure_the_battle_that_formed_the_universe
489889,jioji_ravulo_a_liberating_vision_of_identity_that_transcends_labels,Jioji Ravulo,A liberating vision of identity that transcends labels,https://www.ted.com/talks/jioji_ravulo_a_liberating_vision_of_identity_that_transcends_labels
476204,rebecca_darwent_how_to_fund_real_change_in_your_community,Rebecca Darwent,How to fund real change in your community,https://www.ted.com/talks/rebecca_darwent_how_to_fund_real_change_in_your_community
487161,susanne_buckley_zistel_what_caused_the_rwandan_genocide,Susanne Buckley-Zistel,What caused the Rwandan Genocide?,https://www.ted.com/talks/susanne_buckley_zistel_what_caused_the_rwandan_genocide
489512,conor_russomanno_a_powerful_new_neurotech_tool_for_augmenting_your_mind,Conor Russomanno,A powerful new neurotech tool for augmenting your mind,https://www.ted.com/talks/conor_russomanno_a_powerful_new_neurotech_tool_for_augmenting_your_mind
487964,peter_singer_a_modern_argument_for_the_rights_of_animals,Peter Singer,A modern argument for the rights of animals,https://www.ted.com/talks/peter_singer_a_modern_argument_for_the_rights_of_animals
489187,beatriz_villarroel_why_we_should_search_for_alien_artifacts,Beatriz Villarroel,Why we should search for alien artifacts,https://www.ted.com/talks/beatriz_villarroel_why_we_should_search_for_alien_artifacts
486262,sahar_zand_why_iranians_are_cutting_their_hair_for_woman_life_freedom,Sahar Zand,"Why Iranians are cutting their hair for ""Woman, Life, Freedom""",https://www.ted.com/talks/sahar_zand_why_iranians_are_cutting_their_hair_for_woman_life_freedom
483281,shannon_odell_should_you_switch_to_solar,Shannon Odell,Should you switch to solar?,https://www.ted.com/talks/shannon_odell_should_you_switch_to_solar
488426,p_seth_yelorda_why_you_need_help_finding_your_dream_job,P. Seth Yelorda,Why you need help finding your dream job,https://www.ted.com/talks/p_seth_yelorda_why_you_need_help_finding_your_dream_job
486413,angus_hervey_why_are_we_so_bad_at_reporting_good_news,Angus Hervey,Why are we so bad at reporting good news?,https://www.ted.com/talks/angus_hervey_why_are_we_so_bad_at_reporting_good_news
485443,sheryl_lee_ralph_a_3_step_guide_to_believing_in_yourself,Sheryl Lee Ralph,A 3-step guide to believing in yourself,https://www.ted.com/talks/sheryl_lee_ralph_a_3_step_guide_to_believing_in_yourself
484719,carolyn_harris_why_is_marie_antoinette_so_controversial,Carolyn Harris,Why is Marie Antoinette so controversial?,https://www.ted.com/talks/carolyn_harris_why_is_marie_antoinette_so_controversial
486912,rainn_wilson_kung_fu_star_trek_and_the_many_paths_to_spirituality,Rainn Wilson,"Kung Fu, Star Trek and the many paths to spirituality",https://www.ted.com/talks/rainn_wilson_kung_fu_star_trek_and_the_many_paths_to_spirituality
486419,richard_reeves_how_to_solve_the_education_crisis_for_boys_and_men,Richard Reeves,How to solve the education crisis for boys and men,https://www.ted.com/talks/richard_reeves_how_to_solve_the_education_crisis_for_boys_and_men
485107,mena_fombo_no_you_cannot_touch_my_hair_sep_2023,Mena Fombo,No. You cannot touch my hair!,https://www.ted.com/talks/mena_fombo_no_you_cannot_touch_my_hair_sep_2023
483282,iseult_gillespie_who_is_the_fastest_god_in_all_mythology,Iseult Gillespie,Who is the fastest god in all mythology?,https://www.ted.com/talks/iseult_gillespie_who_is_the_fastest_god_in_all_mythology
474192,cohen_bradley_how_to_weave_a_cultural_legacy_through_storytelling,Cohen Bradley,How to weave a cultural legacy through storytelling,https://www.ted.com/talks/cohen_bradley_how_to_weave_a_cultural_legacy_through_storytelling
486878,orit_peleg_how_fireflies_communicate,Orit Peleg,How fireflies communicate,https://www.ted.com/talks/orit_peleg_how_fireflies_communicate
483764,ian_bremmer_the_next_global_superpower_isn_t_who_you_think,Ian Bremmer,The next global superpower isn't who you think,https://www.ted.com/talks/ian_bremmer_the_next_global_superpower_isn_t_who_you_think
486395,karleen_savage_a_hostage_negotiator_on_how_to_resolve_conflict,Karleen Savage,A hostage negotiator on how to resolve conflict,https://www.ted.com/talks/karleen_savage_a_hostage_negotiator_on_how_to_resolve_conflict
486014,jessie_reyez_still_c_u_figures,Jessie Reyez,"""STILL C U"" / ""Figures""",https://www.ted.com/talks/jessie_reyez_still_c_u_figures
485226,susan_g_wardle_what_it_means_if_you_can_see_faces_in_objects,Susan G. Wardle,What it means if you can see faces in objects,https://www.ted.com/talks/susan_g_wardle_what_it_means_if_you_can_see_faces_in_objects
485106,mark_edwards_why_is_it_so_hard_to_get_effective_birth_control_in_the_us,Mark Edwards,Why is it so hard to get effective birth control in the US?,https://www.ted.com/talks/mark_edwards_why_is_it_so_hard_to_get_effective_birth_control_in_the_us
478321,michael_green_the_natural_building_blocks_of_sustainable_architecture,Michael Green,The natural building blocks of sustainable architecture,https://www.ted.com/talks/michael_green_the_natural_building_blocks_of_sustainable_architecture
484944,sally_frampton_what_did_people_do_before_anesthesia,Sally Frampton,What did people do before anesthesia?,https://www.ted.com/talks/sally_frampton_what_did_people_do_before_anesthesia
483025,tony_long_the_outlaws_of_the_ocean_and_how_we_re_reeling_them_in,Tony Long,The outlaws of the ocean — and how we're reeling them in,https://www.ted.com/talks/tony_long_the_outlaws_of_the_ocean_and_how_we_re_reeling_them_in
484613,lonneke_gordijn_nature_art_and_magical_blocks_of_flying_concrete,Lonneke Gordijn,"Nature, art and magical blocks of flying concrete",https://www.ted.com/talks/lonneke_gordijn_nature_art_and_magical_blocks_of_flying_concrete
483261,carolyn_beans_food_expiration_dates_don_t_mean_what_you_think,Carolyn Beans,Food expiration dates don't mean what you think,https://www.ted.com/talks/carolyn_beans_food_expiration_dates_don_t_mean_what_you_think
483716,ali_hajimiri_how_wireless_energy_from_space_could_power_everything,Ali Hajimiri,How wireless energy from space could power everything,https://www.ted.com/talks/ali_hajimiri_how_wireless_energy_from_space_could_power_everything
481763,david_m_howard_can_we_recreate_the_voice_of_a_3_000_year_old_mummy,David M. Howard,"Can we recreate the voice of a 3,000-year-old mummy?",https://www.ted.com/talks/david_m_howard_can_we_recreate_the_voice_of_a_3_000_year_old_mummy
476207,punya_mishra_how_to_design_a_school_for_the_future,Punya Mishra,How to design a school for the future,https://www.ted.com/talks/punya_mishra_how_to_design_a_school_for_the_future
479163,hanako_sawada_test_yourself_can_you_tell_the_difference_between_music_and_noise,Hanako Sawada,Test yourself: Can you tell the difference between music and noise?,https://www.ted.com/talks/hanako_sawada_test_yourself_can_you_tell_the_difference_between_music_and_noise
481422,julian_delgado_lopera_the_poetry_of_everyday_language,Julián Delgado Lopera,The poetry of everyday language,https://www.ted.com/talks/julian_delgado_lopera_the_poetry_of_everyday_language
482109,anne_morriss_5_steps_to_fix_any_problem_at_work,Anne Morriss,5 steps to fix any problem at work,https://www.ted.com/talks/anne_morriss_5_steps_to_fix_any_problem_at_work
482389,sascha_morrell_how_and_why_to_read_william_faulkner,Sascha Morrell,How (and why) to read William Faulkner,https://www.ted.com/talks/sascha_morrell_how_and_why_to_read_william_faulkner
481355,nita_farahany_your_right_to_mental_privacy_in_the_age_of_brain_sensing_tech,Nita Farahany,Your right to mental privacy in the age of brain-sensing tech,https://www.ted.com/talks/nita_farahany_your_right_to_mental_privacy_in_the_age_of_brain_sensing_tech
482161,martin_lockley_the_dinosaur_detectives_of_real_life_jurassic_parks,Martin Lockley,The dinosaur detectives of real-life Jurassic parks,https://www.ted.com/talks/martin_lockley_the_dinosaur_detectives_of_real_life_jurassic_parks
477898,dan_finkel_can_you_outsmart_fate_and_break_her_ancient_curse,Dan Finkel,Can you outsmart Fate and break her ancient curse?,https://www.ted.com/talks/dan_finkel_can_you_outsmart_fate_and_break_her_ancient_curse
478314,normand_voyer_are_life_saving_medicines_hiding_in_the_world_s_coldest_places,Normand Voyer,Are life-saving medicines hiding in the world's coldest places?,https://www.ted.com/talks/normand_voyer_are_life_saving_medicines_hiding_in_the_world_s_coldest_places
480229,sixto_cancel_a_foster_care_system_where_every_child_has_a_loving_home,Sixto Cancel,A foster care system where every child has a loving home,https://www.ted.com/talks/sixto_cancel_a_foster_care_system_where_every_child_has_a_loving_home
480912,george_zaidan_we_can_prevent_the_next_epidemic,George Zaidan,We can prevent the next epidemic,https://www.ted.com/talks/george_zaidan_we_can_prevent_the_next_epidemic
480785,gus_worland_is_someone_you_love_suffering_in_silence_here_s_what_to_do,Gus Worland,Is someone you love suffering in silence? Here's what to do,https://www.ted.com/talks/gus_worland_is_someone_you_love_suffering_in_silence_here_s_what_to_do
478308,wangechi_mutu_the_timeless_ancient_language_of_art,Wangechi Mutu,"The timeless, ancient language of art",https://www.ted.com/talks/wangechi_mutu_the_timeless_ancient_language_of_art
481602,reza_varzidehkar_how_to_build_social_capital,Reza Varzidehkar,How to build social capital,https://www.ted.com/talks/reza_varzidehkar_how_to_build_social_capital
479843,tom_graham_the_incredible_creativity_of_deepfakes_and_the_worrying_future_of_ai,Tom Graham,The incredible creativity of deepfakes — and the worrying future of AI,https://www.ted.com/talks/tom_graham_the_incredible_creativity_of_deepfakes_and_the_worrying_future_of_ai
480246,ted_ed_is_it_normal_to_talk_to_yourself,TED-Ed,Is it normal to talk to yourself?,https://www.ted.com/talks/ted_ed_is_it_normal_to_talk_to_yourself
481191,cecilia_m_orphan_what_makes_a_good_college_and_why_it_matters,Cecilia M. Orphan,"What makes a ""good college"" — and why it matters",https://www.ted.com/talks/cecilia_m_orphan_what_makes_a_good_college_and_why_it_matters
480236,andy_dunn_lessons_from_losing_my_mind,Andy Dunn,Lessons from losing my mind,https://www.ted.com/talks/andy_dunn_lessons_from_losing_my_mind
480577,david_biello_the_strangest_summer_in_recorded_history,David Biello,The strangest summer in recorded history ,https://www.ted.com/talks/david_biello_the_strangest_summer_in_recorded_history
473752,veronica_chau_3_ways_your_money_can_fight_climate_change,Veronica Chau,3 ways your money can fight climate change,https://www.ted.com/talks/veronica_chau_3_ways_your_money_can_fight_climate_change
480418,keyu_jin_what_the_world_can_learn_from_china_s_innovation_playbook,Keyu Jin,What the world can learn from China's innovation playbook,https://www.ted.com/talks/keyu_jin_what_the_world_can_learn_from_china_s_innovation_playbook
479366,gary_marcus_the_urgent_risks_of_runaway_ai_and_what_to_do_about_them,Gary Marcus,The urgent risks of runaway AI — and what to do about them,https://www.ted.com/talks/gary_marcus_the_urgent_risks_of_runaway_ai_and_what_to_do_about_them
479929,joelle_rollo_koster_why_were_there_three_popes_at_the_same_time,Joëlle Rollo-Koster,Why were there three popes at the same time?,https://www.ted.com/talks/joelle_rollo_koster_why_were_there_three_popes_at_the_same_time
476202,azim_shariff_does_working_hard_really_make_you_a_good_person,Azim Shariff,Does working hard really make you a good person?,https://www.ted.com/talks/azim_shariff_does_working_hard_really_make_you_a_good_person
479819,sheena_meade_how_second_chance_laws_could_transform_the_us_justice_system,Sheena Meade,"How ""second chance"" laws could transform the US justice system",https://www.ted.com/talks/sheena_meade_how_second_chance_laws_could_transform_the_us_justice_system
479610,imran_chaudhri_the_disappearing_computer_and_a_world_where_you_can_take_ai_everywhere,Imran Chaudhri,The disappearing computer — and a world where you can take AI everywhere,https://www.ted.com/talks/imran_chaudhri_the_disappearing_computer_and_a_world_where_you_can_take_ai_everywhere
470238,brian_johnson_how_to_teach_for_students_not_at_them,Brian Johnson,"How to teach ""for"" students, not ""at"" them",https://www.ted.com/talks/brian_johnson_how_to_teach_for_students_not_at_them
467905,afrika_afeni_mills_4_ways_to_have_healthy_conversations_about_race,Afrika Afeni Mills,4 ways to have healthy conversations about race,https://www.ted.com/talks/afrika_afeni_mills_4_ways_to_have_healthy_conversations_about_race
478649,golshifteh_farahani_woman_life_freedom_in_iran_and_what_it_means_for_the_rest_of_the_world,Golshifteh Farahani,"""Woman, Life, Freedom"" in Iran — and what it means for the rest of the world",https://www.ted.com/talks/golshifteh_farahani_woman_life_freedom_in_iran_and_what_it_means_for_the_rest_of_the_world
478756,stephanie_honchell_smith_the_rise_and_fall_of_the_mughal_empire,Stephanie Honchell Smith,The rise and fall of the Mughal Empire,https://www.ted.com/talks/stephanie_honchell_smith_the_rise_and_fall_of_the_mughal_empire
473965,keenan_scott_ii_how_poetry_unlocked_my_superpowers,Keenan Scott II,How poetry unlocked my superpowers,https://www.ted.com/talks/keenan_scott_ii_how_poetry_unlocked_my_superpowers
476214,j_mase_iii_3_money_lessons_from_infamous_scam_artists,J Mase III,3 money lessons from infamous scam artists,https://www.ted.com/talks/j_mase_iii_3_money_lessons_from_infamous_scam_artists
478171,g_richard_scott_why_do_we_have_crooked_teeth_when_our_ancestors_didn_t,G. Richard Scott,Why do we have crooked teeth when our ancestors didn't?,https://www.ted.com/talks/g_richard_scott_why_do_we_have_crooked_teeth_when_our_ancestors_didn_t
478241,sal_khan_how_ai_could_save_not_destroy_education,Sal Khan,How AI could save (not destroy) education,https://www.ted.com/talks/sal_khan_how_ai_could_save_not_destroy_education
477873,yejin_choi_why_ai_is_incredibly_smart_and_shockingly_stupid,Yejin Choi,Why AI is incredibly smart and shockingly stupid,https://www.ted.com/talks/yejin_choi_why_ai_is_incredibly_smart_and_shockingly_stupid
470233,sonia_park_why_are_schools_more_segregated_now_than_in_the_1980s,Sonia Park,Why are schools more segregated now than in the 1980s?,https://www.ted.com/talks/sonia_park_why_are_schools_more_segregated_now_than_in_the_1980s
477994,audra_a_diptee_the_records_the_british_empire_didn_t_want_you_to_see,Audra A. Diptée,The records the British Empire didn't want you to see,https://www.ted.com/talks/audra_a_diptee_the_records_the_british_empire_didn_t_want_you_to_see
477770,nadya_tolokonnikova_pussy_riot_s_powerful_message_to_vladimir_putin,Nadya Tolokonnikova,Pussy Riot's powerful message to Vladimir Putin,https://www.ted.com/talks/nadya_tolokonnikova_pussy_riot_s_powerful_message_to_vladimir_putin
475994,nigel_rothfels_the_return_of_mongolia_s_wild_horses,Nigel Rothfels,"The return of Mongolia's ""wild"" horses",https://www.ted.com/talks/nigel_rothfels_the_return_of_mongolia_s_wild_horses
470402,damon_gameau_the_story_that_shapes_your_relationship_with_nature,Damon Gameau,The story that shapes your relationship with nature,https://www.ted.com/talks/damon_gameau_the_story_that_shapes_your_relationship_with_nature
477050,margaret_hall_how_modern_audiences_can_talk_about_aging_art,Margaret Hall,How modern audiences can talk about aging art,https://www.ted.com/talks/margaret_hall_how_modern_audiences_can_talk_about_aging_art
477466,shou_chew_tiktok_s_ceo_on_its_future_and_what_makes_its_algorithm_different,Shou Chew,TikTok's CEO on its future — and what makes its algorithm different,https://www.ted.com/talks/shou_chew_tiktok_s_ceo_on_its_future_and_what_makes_its_algorithm_different
471274,jiaying_zhao_how_to_feng_shui_your_fridge_and_other_happy_climate_hacks,Jiaying Zhao,How to feng shui your fridge — and other happy climate hacks,https://www.ted.com/talks/jiaying_zhao_how_to_feng_shui_your_fridge_and_other_happy_climate_hacks
466415,andrew_smith_why_do_we_eat_popcorn_at_the_movies,Andrew Smith,Why do we eat popcorn at the movies?,https://www.ted.com/talks/andrew_smith_why_do_we_eat_popcorn_at_the_movies
477222,greg_brockman_the_inside_story_of_chatgpt_s_astonishing_potential,Greg Brockman,The inside story of ChatGPT's astonishing potential,https://www.ted.com/talks/greg_brockman_the_inside_story_of_chatgpt_s_astonishing_potential
469602,tiffany_yu_how_to_help_employees_with_disabilities_thrive,Tiffany Yu,How to help employees with disabilities thrive,https://www.ted.com/talks/tiffany_yu_how_to_help_employees_with_disabilities_thrive
476107,stephanie_honchell_smith_whatever_happened_to_the_hole_in_the_ozone_layer,Stephanie Honchell Smith,Whatever happened to the hole in the ozone layer?,https://www.ted.com/talks/stephanie_honchell_smith_whatever_happened_to_the_hole_in_the_ozone_layer
